model,persona,construct,n_domains,mean_adjusted_delta,mean_abs_adjusted_delta,sign_match_rate,coherence_score
Qwen3.5-397B-A17B,ENTJ,Conscientiousness_vs_Disinhibition,4,-0.40083392404320084,0.5774939593113558,0.3333333333333333,0.6940919772064512
glm-4.7,ISTJ,Extraversion,4,-0.3587226697386312,0.5939942844354613,0.5,0.6039160293933892
glm-4.7,ISTJ,Neuroticism,3,0.13847974759113102,0.13847974759113102,1.0,1.0
glm-4.7,ISTJ,Agreeableness_vs_Antagonism,4,-0.3294828706151146,0.38511621522181017,0.5,0.8555414121561898
glm-4.7,ISTJ,Conscientiousness_vs_Disinhibition,4,0.3632776060400234,0.3632776060400234,1.0,1.0
glm-4.7,ISFJ,Extraversion,4,-0.28823639655483213,0.3405189775985721,0.5,0.8464620638401705
glm-4.7,ISFJ,Neuroticism,3,1.6656645699258679,1.6656645699258679,1.0,1.0
glm-4.7,ISFJ,Agreeableness_vs_Antagonism,4,0.3658154567659309,0.3658154567659309,1.0,1.0
glm-4.7,ISFJ,Conscientiousness_vs_Disinhibition,4,0.3790909862273066,0.3790909862273066,1.0,1.0
glm-4.7,INFJ,Extraversion,4,-0.3920623935809596,0.4182036841028297,0.5,0.9374914867669067
glm-4.7,INFJ,Neuroticism,3,2.2388452804096235,2.2388452804096235,1.0,1.0
glm-4.7,INFJ,Agreeableness_vs_Antagonism,4,-0.05241447697076615,0.13852784801367454,0.5,0.378367799127235
glm-4.7,INFJ,Conscientiousness_vs_Disinhibition,4,0.2693748183908333,0.2943152732097133,0.5,0.9152593932795708
glm-4.7,INTJ,Extraversion,4,-0.38172875744344803,0.48629391953092804,0.5,0.7849753865145136
glm-4.7,INTJ,Neuroticism,3,0.15639776438093655,0.15639776438093655,1.0,1.0
glm-4.7,INTJ,Agreeableness_vs_Antagonism,4,-1.574243447109934,1.574243447109934,1.0,1.0
glm-4.7,INTJ,Conscientiousness_vs_Disinhibition,4,-0.34927342674294864,0.34927342674294864,1.0,1.0
glm-4.7,ISTP,Extraversion,4,-0.30126771213025644,0.43197416473960654,0.5,0.6974206717011889
glm-4.7,ISTP,Neuroticism,3,0.18329360745504306,0.18329360745504306,,1.0
glm-4.7,ISTP,Agreeableness_vs_Antagonism,4,-1.0724873706082736,1.0724873706082736,1.0,1.0
glm-4.7,ISTP,Conscientiousness_vs_Disinhibition,4,-1.3825501195325849,1.3825501195325849,1.0,1.0
glm-4.7,ISFP,Extraversion,4,-0.47969876957489355,0.47969876957489355,1.0,1.0
glm-4.7,ISFP,Neuroticism,3,2.4051918794098017,2.4051918794098017,1.0,1.0
glm-4.7,ISFP,Agreeableness_vs_Antagonism,4,0.25067613347670314,0.25067613347670314,1.0,1.0
glm-4.7,ISFP,Conscientiousness_vs_Disinhibition,4,-0.8669559017500076,0.8808485929791262,0.3333333333333333,0.9842280599187517
glm-4.7,INFP,Extraversion,4,-0.5593403248611092,0.5593403248611092,1.0,1.0
glm-4.7,INFP,Neuroticism,3,2.755141944518248,2.755141944518248,1.0,1.0
glm-4.7,INFP,Agreeableness_vs_Antagonism,4,0.38485715873110554,0.537611018718658,0.5,0.7158654590978697
glm-4.7,INFP,Conscientiousness_vs_Disinhibition,4,-1.0405102798104346,1.0683582419588928,0.5,0.9739338725019826
glm-4.7,INTP,Extraversion,4,-0.6729360043458352,0.6729360043458352,1.0,1.0
glm-4.7,INTP,Neuroticism,3,0.9335788242445867,0.9335788242445867,1.0,1.0
glm-4.7,INTP,Agreeableness_vs_Antagonism,4,-0.7622875760520446,0.7622875760520446,1.0,1.0
glm-4.7,INTP,Conscientiousness_vs_Disinhibition,4,-1.05123439090329,1.05123439090329,1.0,1.0
glm-4.7,ESTP,Extraversion,4,1.8671569776149932,1.8671569776149932,1.0,1.0
glm-4.7,ESTP,Neuroticism,3,0.29325720465981675,0.29325720465981675,,1.0
glm-4.7,ESTP,Agreeableness_vs_Antagonism,4,-2.2427078759316084,2.2427078759316084,1.0,1.0
glm-4.7,ESTP,Conscientiousness_vs_Disinhibition,4,-2.5224622471390825,2.5224622471390825,1.0,1.0
glm-4.7,ESFP,Extraversion,4,1.7575159909742963,1.7575159909742963,1.0,1.0
glm-4.7,ESFP,Neuroticism,3,0.5434806304770309,0.5434806304770309,1.0,1.0
glm-4.7,ESFP,Agreeableness_vs_Antagonism,4,0.08029331469698317,0.9873021631168678,0.3333333333333333,0.08132597870899103
glm-4.7,ESFP,Conscientiousness_vs_Disinhibition,4,-1.8943422682844373,1.8943422682844373,1.0,1.0
glm-4.7,ENFP,Extraversion,4,1.6898239492398277,1.6898239492398277,1.0,1.0
glm-4.7,ENFP,Neuroticism,3,1.756849760624683,1.756849760624683,1.0,1.0
glm-4.7,ENFP,Agreeableness_vs_Antagonism,4,0.10463802914076309,0.9454195475021065,0.3333333333333333,0.11067893552362787
glm-4.7,ENFP,Conscientiousness_vs_Disinhibition,4,-1.8694726062024964,1.8694726062024964,1.0,1.0
glm-4.7,ENTP,Extraversion,4,1.6207499607125402,1.6207499607125402,1.0,1.0
glm-4.7,ENTP,Neuroticism,3,0.49704646330086827,0.49704646330086827,1.0,1.0
glm-4.7,ENTP,Agreeableness_vs_Antagonism,4,-2.3897224973568463,2.3897224973568463,1.0,1.0
glm-4.7,ENTP,Conscientiousness_vs_Disinhibition,4,-2.6875217902238506,2.6875217902238506,1.0,1.0
glm-4.7,ESTJ,Extraversion,4,1.4193727353623204,1.4193727353623204,1.0,1.0
glm-4.7,ESTJ,Neuroticism,3,0.11940569055251778,0.11940569055251778,1.0,1.0
glm-4.7,ESTJ,Agreeableness_vs_Antagonism,4,-1.5717485700277014,1.5717485700277014,1.0,1.0
glm-4.7,ESTJ,Conscientiousness_vs_Disinhibition,4,0.05799832234785102,0.5725285353470089,0.3333333333333333,0.10130206403196708
glm-4.7,ESFJ,Extraversion,4,1.5904200467252245,1.5904200467252245,1.0,1.0
glm-4.7,ESFJ,Neuroticism,3,1.4223397040867332,1.4223397040867332,1.0,1.0
glm-4.7,ESFJ,Agreeableness_vs_Antagonism,4,0.43572339644488467,0.4739118614417728,0.5,0.9194186343411872
glm-4.7,ESFJ,Conscientiousness_vs_Disinhibition,4,0.3910942783433712,0.3910942783433712,1.0,1.0
glm-4.7,ENFJ,Extraversion,4,1.7228620313999443,1.7228620313999443,1.0,1.0
glm-4.7,ENFJ,Neuroticism,3,1.5008147670819574,1.5008147670819574,1.0,1.0
glm-4.7,ENFJ,Agreeableness_vs_Antagonism,4,0.4816316526512496,0.4816316526512496,1.0,1.0
glm-4.7,ENFJ,Conscientiousness_vs_Disinhibition,4,-0.06883410225284045,0.23045135557371857,0.3333333333333333,0.2986925465527204
glm-4.7,ENTJ,Extraversion,4,1.4028212578572439,1.4028212578572439,1.0,1.0
glm-4.7,ENTJ,Neuroticism,3,0.023397671429586635,0.044385009410383335,0.0,0.5271525621015872
glm-4.7,ENTJ,Agreeableness_vs_Antagonism,4,-2.087671249172396,2.087671249172396,1.0,1.0
glm-4.7,ENTJ,Conscientiousness_vs_Disinhibition,4,-0.493977437766697,0.5595663367023882,0.3333333333333333,0.8827861959634369
glm-5.1,ISTJ,Extraversion,4,-0.023435923865310043,0.44169657221523007,0.5,0.053058876476610235
glm-5.1,ISTJ,Neuroticism,3,0.54771483473856,0.54771483473856,1.0,1.0
glm-5.1,ISTJ,Agreeableness_vs_Antagonism,4,-0.5865949016553782,0.5865949016553782,1.0,1.0
glm-5.1,ISTJ,Conscientiousness_vs_Disinhibition,4,0.19822043222917338,0.40679853973661584,0.5,0.48726928163879935
glm-5.1,ISFJ,Extraversion,4,-0.03082543598394738,0.10628560302869394,0.3333333333333333,0.2900245668797253
glm-5.1,ISFJ,Neuroticism,3,2.222661724303113,2.222661724303113,1.0,1.0
glm-5.1,ISFJ,Agreeableness_vs_Antagonism,4,0.02986670140825351,0.15906747956733627,0.3333333333333333,0.18776120354387316
glm-5.1,ISFJ,Conscientiousness_vs_Disinhibition,4,0.2349520185971416,0.3044780544329558,0.5,0.7716550180757825
glm-5.1,INFJ,Extraversion,4,-0.26672546190957447,0.26672546190957447,1.0,1.0
glm-5.1,INFJ,Neuroticism,3,2.6610157822136835,2.6610157822136835,1.0,1.0
glm-5.1,INFJ,Agreeableness_vs_Antagonism,4,-0.09150359862223993,0.23092386747360086,0.5,0.39625006987508815
glm-5.1,INFJ,Conscientiousness_vs_Disinhibition,4,0.046296186047552285,0.23579659826713176,0.3333333333333333,0.19633949933028197
glm-5.1,INTJ,Extraversion,4,-0.22101492818215276,0.22101492818215276,1.0,1.0
glm-5.1,INTJ,Neuroticism,3,0.2408516960490846,0.2408516960490846,,1.0
glm-5.1,INTJ,Agreeableness_vs_Antagonism,4,-1.423625723194555,1.423625723194555,1.0,1.0
glm-5.1,INTJ,Conscientiousness_vs_Disinhibition,4,-0.3206257285860802,0.34556618340496004,0.3333333333333333,0.9278272700958914
glm-5.1,ISTP,Extraversion,4,-0.17441145505605343,0.17441145505605343,1.0,1.0
glm-5.1,ISTP,Neuroticism,3,0.4345761361532661,0.4345761361532661,,1.0
glm-5.1,ISTP,Agreeableness_vs_Antagonism,4,-1.4098085933130424,1.4098085933130424,1.0,1.0
glm-5.1,ISTP,Conscientiousness_vs_Disinhibition,4,-1.5595523434090501,1.5595523434090501,1.0,1.0
glm-5.1,ISFP,Extraversion,4,-0.381720812145984,0.381720812145984,1.0,1.0
glm-5.1,ISFP,Neuroticism,3,2.932079149876623,2.932079149876623,1.0,1.0
glm-5.1,ISFP,Agreeableness_vs_Antagonism,4,-0.036864522445384726,0.22949114569698342,0.3333333333333333,0.16063592489995268
glm-5.1,ISFP,Conscientiousness_vs_Disinhibition,4,-0.8600259487425275,0.8600259487425275,1.0,1.0
glm-5.1,INFP,Extraversion,4,-0.37472746849631955,0.37472746849631955,1.0,1.0
glm-5.1,INFP,Neuroticism,3,3.2842456736982624,3.2842456736982624,1.0,1.0
glm-5.1,INFP,Agreeableness_vs_Antagonism,4,0.05372063659650983,0.4047121012430751,0.3333333333333333,0.13273790536904295
glm-5.1,INFP,Conscientiousness_vs_Disinhibition,4,-0.8314772327941651,0.8314772327941651,1.0,1.0
glm-5.1,INTP,Extraversion,4,-0.49215818617394047,0.49215818617394047,1.0,1.0
glm-5.1,INTP,Neuroticism,3,0.9009063604146693,0.9009063604146693,1.0,1.0
glm-5.1,INTP,Agreeableness_vs_Antagonism,4,-1.1070146312697697,1.1070146312697697,1.0,1.0
glm-5.1,INTP,Conscientiousness_vs_Disinhibition,4,-1.1884173035878887,1.1884173035878887,1.0,1.0
glm-5.1,ESTP,Extraversion,4,1.9747456331658566,1.9747456331658566,1.0,1.0
glm-5.1,ESTP,Neuroticism,3,0.5131215627281046,0.5131215627281046,,1.0
glm-5.1,ESTP,Agreeableness_vs_Antagonism,4,-2.715003620982431,2.715003620982431,1.0,1.0
glm-5.1,ESTP,Conscientiousness_vs_Disinhibition,4,-2.697857457660133,2.697857457660133,1.0,1.0
glm-5.1,ESFP,Extraversion,4,1.8947058841860107,1.8947058841860107,1.0,1.0
glm-5.1,ESFP,Neuroticism,3,1.0565584034137057,1.0565584034137057,1.0,1.0
glm-5.1,ESFP,Agreeableness_vs_Antagonism,4,-0.7085138475139051,0.8865852389699914,0.3333333333333333,0.7991491583336483
glm-5.1,ESFP,Conscientiousness_vs_Disinhibition,4,-2.1440537347743795,2.1440537347743795,1.0,1.0
glm-5.1,ENFP,Extraversion,4,1.8197188571196659,1.8197188571196659,1.0,1.0
glm-5.1,ENFP,Neuroticism,3,2.1147309148040345,2.1147309148040345,1.0,1.0
glm-5.1,ENFP,Agreeableness_vs_Antagonism,4,-0.31708089917975407,0.7950164480571051,0.3333333333333333,0.39883564667705906
glm-5.1,ENFP,Conscientiousness_vs_Disinhibition,4,-2.003080974144587,2.003080974144587,1.0,1.0
glm-5.1,ENTP,Extraversion,4,1.7035274288892965,1.7035274288892965,1.0,1.0
glm-5.1,ENTP,Neuroticism,3,0.596945241968772,0.596945241968772,,1.0
glm-5.1,ENTP,Agreeableness_vs_Antagonism,4,-2.1561592537732888,2.1561592537732888,1.0,1.0
glm-5.1,ENTP,Conscientiousness_vs_Disinhibition,4,-2.7283028265773797,2.7283028265773797,1.0,1.0
glm-5.1,ESTJ,Extraversion,4,1.326042753058693,1.326042753058693,1.0,1.0
glm-5.1,ESTJ,Neuroticism,3,0.33643086471848704,0.33643086471848704,1.0,1.0
glm-5.1,ESTJ,Agreeableness_vs_Antagonism,4,-1.6806622820320616,1.6806622820320616,1.0,1.0
glm-5.1,ESTJ,Conscientiousness_vs_Disinhibition,4,-0.026202345310663344,0.6413352102794626,0.5,0.04085592821146626
glm-5.1,ESFJ,Extraversion,4,1.7479755705297504,1.7479755705297504,1.0,1.0
glm-5.1,ESFJ,Neuroticism,3,1.9416353258067351,1.9416353258067351,1.0,1.0
glm-5.1,ESFJ,Agreeableness_vs_Antagonism,4,0.1569187967302997,0.29597086840192804,0.5,0.5301832493771116
glm-5.1,ESFJ,Conscientiousness_vs_Disinhibition,4,0.22289983826084517,0.3619519099324735,0.5,0.6158272194293154
glm-5.1,ENFJ,Extraversion,4,1.8481024110599118,1.8481024110599118,1.0,1.0
glm-5.1,ENFJ,Neuroticism,3,1.7293148223013652,1.7293148223013652,1.0,1.0
glm-5.1,ENFJ,Agreeableness_vs_Antagonism,4,0.1691281807207531,0.405554250376654,0.5,0.4170297329239607
glm-5.1,ENFJ,Conscientiousness_vs_Disinhibition,4,-0.15247425559889458,0.40962658509469874,0.5,0.372227441155083
glm-5.1,ENTJ,Extraversion,4,1.5406731259463617,1.5406731259463617,1.0,1.0
glm-5.1,ENTJ,Neuroticism,3,0.15181260048384773,0.15181260048384773,,1.0
glm-5.1,ENTJ,Agreeableness_vs_Antagonism,4,-2.038257565041434,2.038257565041434,1.0,1.0
glm-5.1,ENTJ,Conscientiousness_vs_Disinhibition,4,-0.5597623482059569,0.6456512262575556,0.5,0.8669732596196807
