model_name,api_kind,persona,scale,domain,n_items,mean_score,std_score,min_score,max_score,completion_status
DeepSeek-V4-Pro,chat,ESTJ,IPIP-NEO-120,Extraversion,120,3.3917,1.3247,1,5,complete
DeepSeek-V4-Pro,chat,ESTJ,IPIP-NEO-120,Openness,120,2.1083,0.9018,1,5,complete
DeepSeek-V4-Pro,chat,ESTJ,IPIP-NEO-120,Agreeableness,120,3.65,1.1079,2,5,complete
DeepSeek-V4-Pro,chat,ESTJ,IPIP-NEO-120,Conscientiousness,120,4.8167,0.4997,1,5,complete
DeepSeek-V4-Pro,chat,ESTJ,SD3,Machiavellianism,45,2.7333,1.4817,1,5,complete
DeepSeek-V4-Pro,chat,ESTJ,SD3,Narcissism,45,3.6889,1.2078,1,5,complete
DeepSeek-V4-Pro,chat,ESTJ,SD3,Psychopathy,45,2.0889,1.347,1,5,complete
DeepSeek-V4-Pro,chat,ESTJ,ZKPQ-50-CC,Activity,50,1.0,0.0,1,1,complete
DeepSeek-V4-Pro,chat,ESTJ,ZKPQ-50-CC,Aggression-Hostility,50,0.66,0.4737,0,1,complete
DeepSeek-V4-Pro,chat,ESTJ,ZKPQ-50-CC,Impulsive_Sensation_Seeking,50,0.0,0.0,0,0,complete
DeepSeek-V4-Pro,chat,ESTJ,ZKPQ-50-CC,Neuroticism-Anxiety,50,0.1,0.3,0,1,complete
DeepSeek-V4-Pro,chat,ESTJ,ZKPQ-50-CC,Sociability,50,0.6,0.4899,0,1,complete
DeepSeek-V4-Pro,chat,ESFJ,EPQR-A,Psychoticism,30,0.0,0.0,0,0,complete
DeepSeek-V4-Pro,chat,ESFJ,EPQR-A,Extraversion,30,1.0,0.0,1,1,complete
DeepSeek-V4-Pro,chat,ESFJ,EPQR-A,Neuroticism,30,0.5,0.5,0,1,complete
DeepSeek-V4-Pro,chat,ESFJ,EPQR-A,Lie,30,0.6667,0.4714,0,1,complete
DeepSeek-V4-Pro,chat,ESFJ,IPIP-NEO-120,Neuroticism,120,2.4833,0.9035,1,5,complete
DeepSeek-V4-Pro,chat,ESFJ,IPIP-NEO-120,Extraversion,120,3.775,1.1652,1,5,complete
DeepSeek-V4-Pro,chat,ESFJ,IPIP-NEO-120,Openness,120,2.9833,1.0566,1,5,complete
DeepSeek-V4-Pro,chat,ESFJ,IPIP-NEO-120,Agreeableness,120,4.55,0.669,2,5,complete
DeepSeek-V4-Pro,chat,ESFJ,IPIP-NEO-120,Conscientiousness,120,4.5917,0.5845,2,5,complete
DeepSeek-V4-Pro,chat,ESFJ,SD3,Machiavellianism,45,2.4444,1.3913,1,5,complete
DeepSeek-V4-Pro,chat,ESFJ,SD3,Narcissism,45,3.1556,0.8421,1,4,complete
DeepSeek-V4-Pro,chat,ESFJ,SD3,Psychopathy,45,1.1778,0.3823,1,2,complete
DeepSeek-V4-Pro,chat,ESFJ,ZKPQ-50-CC,Activity,50,0.96,0.196,0,1,complete
DeepSeek-V4-Pro,chat,ESFJ,ZKPQ-50-CC,Aggression-Hostility,50,0.18,0.3842,0,1,complete
DeepSeek-V4-Pro,chat,ESFJ,ZKPQ-50-CC,Impulsive_Sensation_Seeking,50,0.0,0.0,0,0,complete
DeepSeek-V4-Pro,chat,ESFJ,ZKPQ-50-CC,Neuroticism-Anxiety,50,0.48,0.4996,0,1,complete
DeepSeek-V4-Pro,chat,ESFJ,ZKPQ-50-CC,Sociability,50,0.88,0.325,0,1,complete
DeepSeek-V4-Pro,chat,ENFJ,EPQR-A,Psychoticism,30,0.0,0.0,0,0,complete
DeepSeek-V4-Pro,chat,ENFJ,EPQR-A,Extraversion,30,1.0,0.0,1,1,complete
DeepSeek-V4-Pro,chat,ENFJ,EPQR-A,Neuroticism,30,0.7,0.4583,0,1,complete
DeepSeek-V4-Pro,chat,ENFJ,EPQR-A,Lie,30,0.4333,0.4955,0,1,complete
DeepSeek-V4-Pro,chat,ENFJ,IPIP-NEO-120,Neuroticism,120,2.375,0.7644,1,4,complete
DeepSeek-V4-Pro,chat,ENFJ,IPIP-NEO-120,Extraversion,120,4.25,0.9937,1,5,complete
DeepSeek-V4-Pro,chat,ENFJ,IPIP-NEO-120,Openness,120,4.0583,0.7222,2,5,complete
DeepSeek-V4-Pro,chat,ENFJ,IPIP-NEO-120,Agreeableness,120,4.5167,0.8061,2,5,complete
DeepSeek-V4-Pro,chat,ENFJ,IPIP-NEO-120,Conscientiousness,120,4.325,0.6476,2,5,complete
DeepSeek-V4-Pro,chat,ENFJ,SD3,Machiavellianism,45,1.9778,1.1448,1,5,complete
DeepSeek-V4-Pro,chat,ENFJ,SD3,Narcissism,45,3.5111,0.9574,2,5,complete
DeepSeek-V4-Pro,chat,ENFJ,SD3,Psychopathy,45,1.5556,0.5398,1,3,complete
DeepSeek-V4-Pro,chat,ENFJ,ZKPQ-50-CC,Activity,50,0.72,0.449,0,1,complete
DeepSeek-V4-Pro,chat,ENFJ,ZKPQ-50-CC,Aggression-Hostility,50,0.2,0.4,0,1,complete
DeepSeek-V4-Pro,chat,ENFJ,ZKPQ-50-CC,Impulsive_Sensation_Seeking,50,0.5,0.5,0,1,complete
DeepSeek-V4-Pro,chat,ENFJ,ZKPQ-50-CC,Neuroticism-Anxiety,50,0.32,0.4665,0,1,complete
DeepSeek-V4-Pro,chat,ENFJ,ZKPQ-50-CC,Sociability,50,0.86,0.347,0,1,complete
DeepSeek-V4-Pro,chat,ENTJ,EPQR-A,Psychoticism,30,0.1667,0.3727,0,1,complete
DeepSeek-V4-Pro,chat,ENTJ,EPQR-A,Extraversion,30,0.9667,0.1795,0,1,complete
DeepSeek-V4-Pro,chat,ENTJ,EPQR-A,Neuroticism,30,0.0,0.0,0,0,complete
DeepSeek-V4-Pro,chat,ENTJ,EPQR-A,Lie,30,0.4667,0.4989,0,1,complete
DeepSeek-V4-Pro,chat,ENTJ,IPIP-NEO-120,Neuroticism,120,1.5917,0.801,1,5,complete
DeepSeek-V4-Pro,chat,ENTJ,IPIP-NEO-120,Extraversion,120,3.6917,1.2027,1,5,complete
DeepSeek-V4-Pro,chat,ENTJ,IPIP-NEO-120,Openness,120,3.1917,1.4041,1,5,complete
DeepSeek-V4-Pro,chat,ENTJ,IPIP-NEO-120,Agreeableness,120,3.175,1.2427,1,5,complete
DeepSeek-V4-Pro,chat,ENTJ,IPIP-NEO-120,Conscientiousness,120,4.7,0.7371,1,5,complete
DeepSeek-V4-Pro,chat,ENTJ,SD3,Machiavellianism,45,3.4667,1.376,1,5,complete
DeepSeek-V4-Pro,chat,ENTJ,SD3,Narcissism,45,4.2444,0.9923,1,5,complete
DeepSeek-V4-Pro,chat,ENTJ,SD3,Psychopathy,45,2.4889,1.5,1,5,complete
DeepSeek-V4-Pro,chat,ENTJ,ZKPQ-50-CC,Activity,50,1.0,0.0,1,1,complete
DeepSeek-V4-Pro,chat,ENTJ,ZKPQ-50-CC,Aggression-Hostility,50,0.6,0.4899,0,1,complete
DeepSeek-V4-Pro,chat,ENTJ,ZKPQ-50-CC,Impulsive_Sensation_Seeking,50,0.22,0.4142,0,1,complete
DeepSeek-V4-Pro,chat,ENTJ,ZKPQ-50-CC,Neuroticism-Anxiety,50,0.0,0.0,0,0,complete
DeepSeek-V4-Pro,chat,ENTJ,ZKPQ-50-CC,Sociability,50,0.7,0.4583,0,1,complete
GLM-4.6V,chat,Default,EPQR-A,Psychoticism,30,0.1667,0.3727,0,1,complete
GLM-4.6V,chat,Default,EPQR-A,Extraversion,30,0.8667,0.3399,0,1,complete
GLM-4.6V,chat,Default,EPQR-A,Neuroticism,30,0.0,0.0,0,0,complete
GLM-4.6V,chat,Default,EPQR-A,Lie,30,0.3667,0.4819,0,1,complete
GLM-4.6V,chat,Default,IPIP-NEO-120,Neuroticism,120,2.0,1.0083,1,5,complete
GLM-4.6V,chat,Default,IPIP-NEO-120,Extraversion,120,3.0083,1.0448,1,5,complete
GLM-4.6V,chat,Default,IPIP-NEO-120,Openness,120,3.5417,1.1539,1,5,complete
GLM-4.6V,chat,Default,IPIP-NEO-120,Agreeableness,120,4.2,0.9183,1,5,complete
GLM-4.6V,chat,Default,IPIP-NEO-120,Conscientiousness,120,4.025,0.8313,1,5,complete
GLM-4.6V,chat,Default,SD3,Machiavellianism,45,2.9111,1.2618,1,4,complete
GLM-4.6V,chat,Default,SD3,Narcissism,45,2.8,1.0242,1,5,complete
GLM-4.6V,chat,Default,SD3,Psychopathy,45,1.7778,0.8917,1,4,complete
GLM-4.6V,chat,Default,ZKPQ-50-CC,Activity,50,0.16,0.3666,0,1,complete
GLM-4.6V,chat,Default,ZKPQ-50-CC,Aggression-Hostility,50,0.3,0.4583,0,1,complete
GLM-4.6V,chat,Default,ZKPQ-50-CC,Impulsive_Sensation_Seeking,50,0.18,0.3842,0,1,complete
GLM-4.6V,chat,Default,ZKPQ-50-CC,Neuroticism-Anxiety,50,0.06,0.2375,0,1,complete
GLM-4.6V,chat,Default,ZKPQ-50-CC,Sociability,50,0.42,0.4936,0,1,complete
GLM-4.6V,chat,ISTJ,EPQR-A,Psychoticism,30,0.0,0.0,0,0,complete
GLM-4.6V,chat,ISTJ,EPQR-A,Extraversion,30,0.0,0.0,0,0,complete
GLM-4.6V,chat,ISTJ,EPQR-A,Neuroticism,30,0.2333,0.423,0,1,complete
GLM-4.6V,chat,ISTJ,EPQR-A,Lie,30,0.8667,0.3399,0,1,complete
GLM-4.6V,chat,ISTJ,IPIP-NEO-120,Neuroticism,120,1.7417,1.0606,1,4,complete
GLM-4.6V,chat,ISTJ,IPIP-NEO-120,Extraversion,120,1.875,1.0533,1,5,complete
GLM-4.6V,chat,ISTJ,IPIP-NEO-120,Openness,120,1.6,0.611,1,4,complete
GLM-4.6V,chat,ISTJ,IPIP-NEO-120,Agreeableness,120,3.9417,1.1568,2,5,complete
GLM-4.6V,chat,ISTJ,IPIP-NEO-120,Conscientiousness,120,4.7083,0.8205,2,5,complete
GLM-4.6V,chat,ISTJ,SD3,Machiavellianism,45,2.2667,1.436,1,5,complete
GLM-4.6V,chat,ISTJ,SD3,Narcissism,45,1.8222,0.9259,1,4,complete
GLM-4.6V,chat,ISTJ,SD3,Psychopathy,45,1.2667,0.6799,1,4,complete
GLM-4.6V,chat,ISTJ,ZKPQ-50-CC,Activity,50,0.4,0.4899,0,1,complete
GLM-4.6V,chat,ISTJ,ZKPQ-50-CC,Aggression-Hostility,50,0.2,0.4,0,1,complete
GLM-4.6V,chat,ISTJ,ZKPQ-50-CC,Impulsive_Sensation_Seeking,50,0.0,0.0,0,0,complete
GLM-4.6V,chat,ISTJ,ZKPQ-50-CC,Neuroticism-Anxiety,50,0.04,0.196,0,1,complete
GLM-4.6V,chat,ISTJ,ZKPQ-50-CC,Sociability,50,0.0,0.0,0,0,complete
GLM-4.6V,chat,ISFJ,EPQR-A,Psychoticism,30,0.0,0.0,0,0,complete
GLM-4.6V,chat,ISFJ,EPQR-A,Extraversion,30,0.1667,0.3727,0,1,complete
GLM-4.6V,chat,ISFJ,EPQR-A,Neuroticism,30,0.5,0.5,0,1,complete
GLM-4.6V,chat,ISFJ,EPQR-A,Lie,30,0.8333,0.3727,0,1,complete
GLM-4.6V,chat,ISFJ,IPIP-NEO-120,Neuroticism,120,2.2417,1.2041,1,5,complete
GLM-4.6V,chat,ISFJ,IPIP-NEO-120,Extraversion,120,2.2667,1.1813,1,4,complete
GLM-4.6V,chat,ISFJ,IPIP-NEO-120,Openness,120,2.5167,1.2516,1,5,complete
GLM-4.6V,chat,ISFJ,IPIP-NEO-120,Agreeableness,120,4.8833,0.321,4,5,complete
GLM-4.6V,chat,ISFJ,IPIP-NEO-120,Conscientiousness,120,4.6583,0.7011,2,5,complete
GLM-4.6V,chat,ISFJ,SD3,Machiavellianism,45,2.2222,1.4125,1,4,complete
GLM-4.6V,chat,ISFJ,SD3,Narcissism,45,1.7333,0.5333,1,3,complete
GLM-4.6V,chat,ISFJ,SD3,Psychopathy,45,1.0444,0.2061,1,2,complete
GLM-4.6V,chat,ISFJ,ZKPQ-50-CC,Activity,50,0.24,0.4271,0,1,complete
GLM-4.6V,chat,ISFJ,ZKPQ-50-CC,Aggression-Hostility,50,0.12,0.325,0,1,complete
GLM-4.6V,chat,ISFJ,ZKPQ-50-CC,Impulsive_Sensation_Seeking,50,0.0,0.0,0,0,complete
GLM-4.6V,chat,ISFJ,ZKPQ-50-CC,Neuroticism-Anxiety,50,0.46,0.4984,0,1,complete
GLM-4.6V,chat,ISFJ,ZKPQ-50-CC,Sociability,50,0.4,0.4899,0,1,complete
GLM-4.6V,chat,INFJ,EPQR-A,Psychoticism,30,0.1667,0.3727,0,1,complete
GLM-4.6V,chat,INFJ,EPQR-A,Extraversion,30,0.1,0.3,0,1,complete
GLM-4.6V,chat,INFJ,EPQR-A,Neuroticism,30,0.9667,0.1795,0,1,complete
GLM-4.6V,chat,INFJ,EPQR-A,Lie,30,0.5667,0.4955,0,1,complete
GLM-4.6V,chat,INFJ,IPIP-NEO-120,Neuroticism,120,2.5417,1.2103,1,5,complete
GLM-4.6V,chat,INFJ,IPIP-NEO-120,Extraversion,120,2.525,1.2447,1,5,complete
GLM-4.6V,chat,INFJ,IPIP-NEO-120,Openness,120,4.4083,1.0685,1,5,complete
GLM-4.6V,chat,INFJ,IPIP-NEO-120,Agreeableness,120,4.6167,0.8581,2,5,complete
GLM-4.6V,chat,INFJ,IPIP-NEO-120,Conscientiousness,120,4.5167,0.6706,2,5,complete
GLM-4.6V,chat,INFJ,SD3,Machiavellianism,45,2.1556,1.2102,1,4,complete
GLM-4.6V,chat,INFJ,SD3,Narcissism,45,3.1778,1.1979,1,5,complete
GLM-4.6V,chat,INFJ,SD3,Psychopathy,45,1.4,0.7118,1,4,complete
GLM-4.6V,chat,INFJ,ZKPQ-50-CC,Activity,50,0.18,0.3842,0,1,complete
GLM-4.6V,chat,INFJ,ZKPQ-50-CC,Aggression-Hostility,50,0.2,0.4,0,1,complete
GLM-4.6V,chat,INFJ,ZKPQ-50-CC,Impulsive_Sensation_Seeking,50,0.0,0.0,0,0,complete
GLM-4.6V,chat,INFJ,ZKPQ-50-CC,Neuroticism-Anxiety,50,0.74,0.4386,0,1,complete
GLM-4.6V,chat,INFJ,ZKPQ-50-CC,Sociability,50,0.18,0.3842,0,1,complete
GLM-4.6V,chat,INTJ,EPQR-A,Psychoticism,30,0.2,0.4,0,1,complete
GLM-4.6V,chat,INTJ,EPQR-A,Extraversion,30,0.0,0.0,0,0,complete
GLM-4.6V,chat,INTJ,EPQR-A,Neuroticism,30,0.0667,0.2494,0,1,complete
GLM-4.6V,chat,INTJ,EPQR-A,Lie,30,0.4333,0.4955,0,1,complete
GLM-4.6V,chat,INTJ,IPIP-NEO-120,Neuroticism,120,1.425,0.7149,1,4,complete
GLM-4.6V,chat,INTJ,IPIP-NEO-120,Extraversion,120,2.2667,1.4418,1,5,complete
GLM-4.6V,chat,INTJ,IPIP-NEO-120,Openness,120,3.2333,1.5096,1,5,complete
GLM-4.6V,chat,INTJ,IPIP-NEO-120,Agreeableness,120,2.9917,1.3571,1,5,complete
GLM-4.6V,chat,INTJ,IPIP-NEO-120,Conscientiousness,120,4.5667,0.8825,2,5,complete
GLM-4.6V,chat,INTJ,SD3,Machiavellianism,45,3.3778,1.495,1,5,complete
GLM-4.6V,chat,INTJ,SD3,Narcissism,45,3.2222,1.5186,1,5,complete
GLM-4.6V,chat,INTJ,SD3,Psychopathy,45,2.3111,1.4731,1,5,complete
GLM-4.6V,chat,INTJ,ZKPQ-50-CC,Activity,50,0.52,0.4996,0,1,complete
GLM-4.6V,chat,INTJ,ZKPQ-50-CC,Aggression-Hostility,50,0.32,0.4665,0,1,complete
GLM-4.6V,chat,INTJ,ZKPQ-50-CC,Impulsive_Sensation_Seeking,50,0.1,0.3,0,1,complete
GLM-4.6V,chat,INTJ,ZKPQ-50-CC,Neuroticism-Anxiety,50,0.12,0.325,0,1,complete
GLM-4.6V,chat,INTJ,ZKPQ-50-CC,Sociability,50,0.0,0.0,0,0,complete
GLM-4.6V,chat,ISTP,EPQR-A,Psychoticism,30,0.1667,0.3727,0,1,complete
GLM-4.6V,chat,ISTP,EPQR-A,Extraversion,30,0.0,0.0,0,0,complete
GLM-4.6V,chat,ISTP,EPQR-A,Neuroticism,30,0.0,0.0,0,0,complete
GLM-4.6V,chat,ISTP,EPQR-A,Lie,30,0.3,0.4583,0,1,complete
GLM-4.6V,chat,ISTP,IPIP-NEO-120,Neuroticism,120,1.5333,0.6316,1,4,complete
GLM-4.6V,chat,ISTP,IPIP-NEO-120,Extraversion,120,2.4417,1.0472,1,5,complete
GLM-4.6V,chat,ISTP,IPIP-NEO-120,Openness,120,2.6167,1.0423,1,5,complete
GLM-4.6V,chat,ISTP,IPIP-NEO-120,Agreeableness,120,3.225,1.2547,2,5,complete
GLM-4.6V,chat,ISTP,IPIP-NEO-120,Conscientiousness,120,3.5583,1.1313,1,5,complete
GLM-4.6V,chat,ISTP,SD3,Machiavellianism,45,2.7556,1.3192,1,5,complete
GLM-4.6V,chat,ISTP,SD3,Narcissism,45,2.0667,0.9978,1,5,complete
GLM-4.6V,chat,ISTP,SD3,Psychopathy,45,2.4222,1.2908,1,5,complete
GLM-4.6V,chat,ISTP,ZKPQ-50-CC,Activity,50,0.4,0.4899,0,1,complete
GLM-4.6V,chat,ISTP,ZKPQ-50-CC,Aggression-Hostility,50,0.18,0.3842,0,1,complete
GLM-4.6V,chat,ISTP,ZKPQ-50-CC,Impulsive_Sensation_Seeking,50,0.56,0.4964,0,1,complete
GLM-4.6V,chat,ISTP,ZKPQ-50-CC,Neuroticism-Anxiety,50,0.0,0.0,0,0,complete
GLM-4.6V,chat,ISTP,ZKPQ-50-CC,Sociability,50,0.0,0.0,0,0,complete
GLM-4.6V,chat,ISFP,EPQR-A,Psychoticism,30,0.1667,0.3727,0,1,complete
GLM-4.6V,chat,ISFP,EPQR-A,Extraversion,30,0.1667,0.3727,0,1,complete
GLM-4.6V,chat,ISFP,EPQR-A,Neuroticism,30,0.6,0.4899,0,1,complete
GLM-4.6V,chat,ISFP,EPQR-A,Lie,30,0.4667,0.4989,0,1,complete
GLM-4.6V,chat,ISFP,IPIP-NEO-120,Neuroticism,120,2.75,1.0743,1,5,complete
GLM-4.6V,chat,ISFP,IPIP-NEO-120,Extraversion,120,2.3833,1.1775,1,5,complete
GLM-4.6V,chat,ISFP,IPIP-NEO-120,Openness,120,3.8417,1.1902,1,5,complete
GLM-4.6V,chat,ISFP,IPIP-NEO-120,Agreeableness,120,4.6583,0.6519,2,5,complete
GLM-4.6V,chat,ISFP,IPIP-NEO-120,Conscientiousness,120,3.3083,1.0311,1,5,complete
GLM-4.6V,chat,ISFP,SD3,Machiavellianism,45,1.9556,1.3326,1,5,complete
GLM-4.6V,chat,ISFP,SD3,Narcissism,45,1.9333,0.6799,1,4,complete
GLM-4.6V,chat,ISFP,SD3,Psychopathy,45,1.2444,0.5639,1,4,complete
GLM-4.6V,chat,ISFP,ZKPQ-50-CC,Activity,50,0.0,0.0,0,0,complete
GLM-4.6V,chat,ISFP,ZKPQ-50-CC,Aggression-Hostility,50,0.1,0.3,0,1,complete
GLM-4.6V,chat,ISFP,ZKPQ-50-CC,Impulsive_Sensation_Seeking,50,0.54,0.4984,0,1,complete
GLM-4.6V,chat,ISFP,ZKPQ-50-CC,Neuroticism-Anxiety,50,0.78,0.4142,0,1,complete
GLM-4.6V,chat,ISFP,ZKPQ-50-CC,Sociability,50,0.02,0.14,0,1,complete
GLM-4.6V,chat,INFP,EPQR-A,Psychoticism,30,0.2333,0.423,0,1,complete
GLM-4.6V,chat,INFP,EPQR-A,Extraversion,30,0.0333,0.1795,0,1,complete
GLM-4.6V,chat,INFP,EPQR-A,Neuroticism,30,0.9,0.3,0,1,complete
GLM-4.6V,chat,INFP,EPQR-A,Lie,30,0.4333,0.4955,0,1,complete
GLM-4.6V,chat,INFP,IPIP-NEO-120,Neuroticism,120,3.1333,1.0483,1,4,complete
GLM-4.6V,chat,INFP,IPIP-NEO-120,Extraversion,120,2.4583,1.1394,1,5,complete
GLM-4.6V,chat,INFP,IPIP-NEO-120,Openness,120,4.7167,0.8081,1,5,complete
GLM-4.6V,chat,INFP,IPIP-NEO-120,Agreeableness,120,4.6833,0.7069,2,5,complete
GLM-4.6V,chat,INFP,IPIP-NEO-120,Conscientiousness,120,3.5833,1.1803,1,5,complete
GLM-4.6V,chat,INFP,SD3,Machiavellianism,45,1.5111,0.7781,1,4,complete
GLM-4.6V,chat,INFP,SD3,Narcissism,45,2.5111,1.1855,1,5,complete
GLM-4.6V,chat,INFP,SD3,Psychopathy,45,1.3333,0.5963,1,4,complete
GLM-4.6V,chat,INFP,ZKPQ-50-CC,Activity,50,0.0,0.0,0,0,complete
GLM-4.6V,chat,INFP,ZKPQ-50-CC,Aggression-Hostility,50,0.2,0.4,0,1,complete
GLM-4.6V,chat,INFP,ZKPQ-50-CC,Impulsive_Sensation_Seeking,50,0.52,0.4996,0,1,complete
GLM-4.6V,chat,INFP,ZKPQ-50-CC,Neuroticism-Anxiety,50,0.92,0.2713,0,1,complete
GLM-4.6V,chat,INFP,ZKPQ-50-CC,Sociability,50,0.14,0.347,0,1,complete
GLM-4.6V,chat,INTP,EPQR-A,Psychoticism,30,0.3333,0.4714,0,1,complete
GLM-4.6V,chat,INTP,EPQR-A,Extraversion,30,0.0,0.0,0,0,complete
GLM-4.6V,chat,INTP,EPQR-A,Neuroticism,30,0.0333,0.1795,0,1,complete
GLM-4.6V,chat,INTP,EPQR-A,Lie,30,0.3333,0.4714,0,1,complete
GLM-4.6V,chat,INTP,IPIP-NEO-120,Neuroticism,120,2.075,0.9846,1,4,complete
GLM-4.6V,chat,INTP,IPIP-NEO-120,Extraversion,120,1.675,0.8383,1,5,complete
GLM-4.6V,chat,INTP,IPIP-NEO-120,Openness,120,3.8917,1.2369,1,5,complete
GLM-4.6V,chat,INTP,IPIP-NEO-120,Agreeableness,120,3.3083,1.365,1,5,complete
GLM-4.6V,chat,INTP,IPIP-NEO-120,Conscientiousness,120,3.0167,1.2516,1,5,complete
GLM-4.6V,chat,INTP,SD3,Machiavellianism,45,2.5556,1.2212,1,5,complete
GLM-4.6V,chat,INTP,SD3,Narcissism,45,1.9111,1.2618,1,5,complete
GLM-4.6V,chat,INTP,SD3,Psychopathy,45,1.9111,1.1318,1,5,complete
GLM-4.6V,chat,INTP,ZKPQ-50-CC,Activity,50,0.1,0.3,0,1,complete
GLM-4.6V,chat,INTP,ZKPQ-50-CC,Aggression-Hostility,50,0.28,0.449,0,1,complete
GLM-4.6V,chat,INTP,ZKPQ-50-CC,Impulsive_Sensation_Seeking,50,0.2,0.4,0,1,complete
GLM-4.6V,chat,INTP,ZKPQ-50-CC,Neuroticism-Anxiety,50,0.22,0.4142,0,1,complete
GLM-4.6V,chat,INTP,ZKPQ-50-CC,Sociability,50,0.0,0.0,0,0,complete
GLM-4.6V,chat,ESTP,EPQR-A,Psychoticism,30,0.4667,0.4989,0,1,complete
GLM-4.6V,chat,ESTP,EPQR-A,Extraversion,30,1.0,0.0,1,1,complete
GLM-4.6V,chat,ESTP,EPQR-A,Neuroticism,30,0.1667,0.3727,0,1,complete
GLM-4.6V,chat,ESTP,EPQR-A,Lie,30,0.1,0.3,0,1,complete
GLM-4.6V,chat,ESTP,IPIP-NEO-120,Neuroticism,120,1.9333,1.2893,1,5,complete
GLM-4.6V,chat,ESTP,IPIP-NEO-120,Extraversion,120,4.8417,0.3651,4,5,complete
GLM-4.6V,chat,ESTP,IPIP-NEO-120,Openness,120,2.6333,1.4545,1,5,complete
GLM-4.6V,chat,ESTP,IPIP-NEO-120,Agreeableness,120,3.075,1.1631,1,5,complete
GLM-4.6V,chat,ESTP,IPIP-NEO-120,Conscientiousness,120,3.2083,1.437,1,5,complete
GLM-4.6V,chat,ESTP,SD3,Machiavellianism,45,2.9333,1.3888,1,5,complete
GLM-4.6V,chat,ESTP,SD3,Narcissism,45,4.3333,0.7888,2,5,complete
GLM-4.6V,chat,ESTP,SD3,Psychopathy,45,3.9778,0.9065,1,5,complete
GLM-4.6V,chat,ESTP,ZKPQ-50-CC,Activity,50,1.0,0.0,1,1,complete
GLM-4.6V,chat,ESTP,ZKPQ-50-CC,Aggression-Hostility,50,0.66,0.4737,0,1,complete
GLM-4.6V,chat,ESTP,ZKPQ-50-CC,Impulsive_Sensation_Seeking,50,1.0,0.0,1,1,complete
GLM-4.6V,chat,ESTP,ZKPQ-50-CC,Neuroticism-Anxiety,50,0.0,0.0,0,0,complete
GLM-4.6V,chat,ESTP,ZKPQ-50-CC,Sociability,50,0.98,0.14,0,1,complete
GLM-4.6V,chat,ESFP,EPQR-A,Psychoticism,30,0.3333,0.4714,0,1,complete
GLM-4.6V,chat,ESFP,EPQR-A,Extraversion,30,1.0,0.0,1,1,complete
GLM-4.6V,chat,ESFP,EPQR-A,Neuroticism,30,0.2333,0.423,0,1,complete
GLM-4.6V,chat,ESFP,EPQR-A,Lie,30,0.1,0.3,0,1,complete
GLM-4.6V,chat,ESFP,IPIP-NEO-120,Neuroticism,120,2.1083,1.3892,1,5,complete
GLM-4.6V,chat,ESFP,IPIP-NEO-120,Extraversion,120,4.725,0.6827,2,5,complete
GLM-4.6V,chat,ESFP,IPIP-NEO-120,Openness,120,3.6667,1.4625,1,5,complete
GLM-4.6V,chat,ESFP,IPIP-NEO-120,Agreeableness,120,4.5083,0.9746,2,5,complete
GLM-4.6V,chat,ESFP,IPIP-NEO-120,Conscientiousness,120,3.1167,1.3915,1,5,complete
GLM-4.6V,chat,ESFP,SD3,Machiavellianism,45,1.9111,1.3956,1,5,complete
GLM-4.6V,chat,ESFP,SD3,Narcissism,45,4.4,0.8,2,5,complete
GLM-4.6V,chat,ESFP,SD3,Psychopathy,45,2.6667,1.5492,1,5,complete
GLM-4.6V,chat,ESFP,ZKPQ-50-CC,Activity,50,0.96,0.196,0,1,complete
GLM-4.6V,chat,ESFP,ZKPQ-50-CC,Aggression-Hostility,50,0.3,0.4583,0,1,complete
GLM-4.6V,chat,ESFP,ZKPQ-50-CC,Impulsive_Sensation_Seeking,50,1.0,0.0,1,1,complete
GLM-4.6V,chat,ESFP,ZKPQ-50-CC,Neuroticism-Anxiety,50,0.04,0.196,0,1,complete
GLM-4.6V,chat,ESFP,ZKPQ-50-CC,Sociability,50,1.0,0.0,1,1,complete
GLM-4.6V,chat,ENFP,EPQR-A,Psychoticism,30,0.4667,0.4989,0,1,complete
GLM-4.6V,chat,ENFP,EPQR-A,Extraversion,30,1.0,0.0,1,1,complete
GLM-4.6V,chat,ENFP,EPQR-A,Neuroticism,30,0.4667,0.4989,0,1,complete
GLM-4.6V,chat,ENFP,EPQR-A,Lie,30,0.2667,0.4422,0,1,complete
GLM-4.6V,chat,ENFP,IPIP-NEO-120,Neuroticism,120,2.3583,1.3589,1,5,complete
GLM-4.6V,chat,ENFP,IPIP-NEO-120,Extraversion,120,4.7417,0.5845,2,5,complete
GLM-4.6V,chat,ENFP,IPIP-NEO-120,Openness,120,4.875,0.3307,4,5,complete
GLM-4.6V,chat,ENFP,IPIP-NEO-120,Agreeableness,120,4.5333,0.9994,1,5,complete
GLM-4.6V,chat,ENFP,IPIP-NEO-120,Conscientiousness,120,3.125,1.3074,1,5,complete
GLM-4.6V,chat,ENFP,SD3,Machiavellianism,45,1.6667,1.1926,1,5,complete
GLM-4.6V,chat,ENFP,SD3,Narcissism,45,4.5333,0.4989,4,5,complete
GLM-4.6V,chat,ENFP,SD3,Psychopathy,45,2.2889,1.4851,1,5,complete
GLM-4.6V,chat,ENFP,ZKPQ-50-CC,Activity,50,0.84,0.3666,0,1,complete
