model,persona,condition,scale,domain,agreement
DeepSeek-V4-Pro,ENFJ,MBTI,EPQR-A,Lie,0.9
DeepSeek-V4-Pro,ENFJ,MBTI,IPIP-NEO-120,Agreeableness,0.9403361344537815
DeepSeek-V4-Pro,ENFJ,MBTI,IPIP-NEO-120,Conscientiousness,0.9457983193277313
DeepSeek-V4-Pro,ENFJ,MBTI,IPIP-NEO-120,Extraversion,0.976190476190476
DeepSeek-V4-Pro,ENFJ,MBTI,IPIP-NEO-120,Neuroticism,0.9289473684210526
DeepSeek-V4-Pro,ENFJ,MBTI,IPIP-NEO-120,Openness,0.9855555555555555
DeepSeek-V4-Pro,ENFJ,MBTI,SD3,Narcissism,0.8916666666666666
DeepSeek-V4-Pro,ENFJ,MBTI,SD3,Psychopathy,0.9535714285714285
DeepSeek-V4-Pro,ENFJ,MBTI,ZKPQ-50-CC,Activity,0.975
DeepSeek-V4-Pro,ENFJ,MBTI,ZKPQ-50-CC,Aggression-Hostility,0.4285714285714286
DeepSeek-V4-Pro,ENFJ,MBTI,ZKPQ-50-CC,Neuroticism-Anxiety,0.9111111111111111
DeepSeek-V4-Pro,ENFJ,MBTI,ZKPQ-50-CC,Sociability,0.8166666666666668
DeepSeek-V4-Pro,ENTJ,MBTI,EPQR-A,Extraversion,0.9333333333333332
DeepSeek-V4-Pro,ENTJ,MBTI,EPQR-A,Lie,0.35
DeepSeek-V4-Pro,ENTJ,MBTI,IPIP-NEO-120,Agreeableness,0.8878151260504201
DeepSeek-V4-Pro,ENTJ,MBTI,IPIP-NEO-120,Conscientiousness,0.8840336134453781
DeepSeek-V4-Pro,ENTJ,MBTI,IPIP-NEO-120,Extraversion,0.7785714285714287
DeepSeek-V4-Pro,ENTJ,MBTI,IPIP-NEO-120,Neuroticism,0.921578947368421
DeepSeek-V4-Pro,ENTJ,MBTI,IPIP-NEO-120,Openness,0.8899999999999999
DeepSeek-V4-Pro,ENTJ,MBTI,SD3,Narcissism,0.916666666666667
DeepSeek-V4-Pro,ENTJ,MBTI,SD3,Psychopathy,0.9714285714285713
DeepSeek-V4-Pro,ENTJ,MBTI,ZKPQ-50-CC,Activity,1.0
DeepSeek-V4-Pro,ENTJ,MBTI,ZKPQ-50-CC,Aggression-Hostility,0.6190476190476191
DeepSeek-V4-Pro,ENTJ,MBTI,ZKPQ-50-CC,Neuroticism-Anxiety,1.0
DeepSeek-V4-Pro,ENTJ,MBTI,ZKPQ-50-CC,Sociability,0.6666666666666666
GLM-4.6V,Default,Default,EPQR-A,Extraversion,0.7333333333333334
GLM-4.6V,Default,Default,EPQR-A,Lie,0.050000000000000044
GLM-4.6V,Default,Default,IPIP-NEO-120,Agreeableness,0.9092436974789917
GLM-4.6V,Default,Default,IPIP-NEO-120,Conscientiousness,0.9710084033613445
GLM-4.6V,Default,Default,IPIP-NEO-120,Extraversion,0.9976190476190476
GLM-4.6V,Default,Default,IPIP-NEO-120,Neuroticism,0.8357894736842105
GLM-4.6V,Default,Default,IPIP-NEO-120,Openness,0.8811111111111112
GLM-4.6V,Default,Default,SD3,Narcissism,0.8249999999999998
GLM-4.6V,Default,Default,SD3,Psychopathy,0.9107142857142857
GLM-4.6V,Default,Default,ZKPQ-50-CC,Activity,0.7
GLM-4.6V,Default,Default,ZKPQ-50-CC,Aggression-Hostility,0.4761904761904763
GLM-4.6V,Default,Default,ZKPQ-50-CC,Neuroticism-Anxiety,0.6222222222222222
GLM-4.6V,Default,Default,ZKPQ-50-CC,Sociability,0.3833333333333334
GLM-4.6V,ISTJ,MBTI,EPQR-A,Extraversion,1.0
GLM-4.6V,ISTJ,MBTI,EPQR-A,Lie,0.8
GLM-4.6V,ISTJ,MBTI,IPIP-NEO-120,Agreeableness,0.6474789915966388
GLM-4.6V,ISTJ,MBTI,IPIP-NEO-120,Conscientiousness,0.8970588235294117
GLM-4.6V,ISTJ,MBTI,IPIP-NEO-120,Extraversion,0.7357142857142855
GLM-4.6V,ISTJ,MBTI,IPIP-NEO-120,Neuroticism,0.9173684210526316
GLM-4.6V,ISTJ,MBTI,IPIP-NEO-120,Openness,1.0
GLM-4.6V,ISTJ,MBTI,SD3,Narcissism,0.9833333333333334
GLM-4.6V,ISTJ,MBTI,SD3,Psychopathy,0.9142857142857144
GLM-4.6V,ISTJ,MBTI,ZKPQ-50-CC,Activity,0.625
GLM-4.6V,ISTJ,MBTI,ZKPQ-50-CC,Aggression-Hostility,0.33333333333333337
GLM-4.6V,ISTJ,MBTI,ZKPQ-50-CC,Neuroticism-Anxiety,0.6
GLM-4.6V,ISTJ,MBTI,ZKPQ-50-CC,Sociability,1.0
GLM-4.6V,ISFJ,MBTI,EPQR-A,Extraversion,0.6666666666666667
GLM-4.6V,ISFJ,MBTI,EPQR-A,Lie,0.75
GLM-4.6V,ISFJ,MBTI,IPIP-NEO-120,Agreeableness,0.9403361344537815
GLM-4.6V,ISFJ,MBTI,IPIP-NEO-120,Conscientiousness,0.8794117647058826
GLM-4.6V,ISFJ,MBTI,IPIP-NEO-120,Extraversion,0.8857142857142858
GLM-4.6V,ISFJ,MBTI,IPIP-NEO-120,Neuroticism,0.8478947368421054
GLM-4.6V,ISFJ,MBTI,IPIP-NEO-120,Openness,0.9844444444444446
GLM-4.6V,ISFJ,MBTI,SD3,Narcissism,1.0
GLM-4.6V,ISFJ,MBTI,SD3,Psychopathy,0.9857142857142858
GLM-4.6V,ISFJ,MBTI,ZKPQ-50-CC,Activity,0.42500000000000004
GLM-4.6V,ISFJ,MBTI,ZKPQ-50-CC,Aggression-Hostility,0.5999999999999999
GLM-4.6V,ISFJ,MBTI,ZKPQ-50-CC,Neuroticism-Anxiety,0.4
GLM-4.6V,ISFJ,MBTI,ZKPQ-50-CC,Sociability,0.41666666666666674
GLM-4.6V,INFJ,MBTI,EPQR-A,Extraversion,0.8
GLM-4.6V,INFJ,MBTI,EPQR-A,Lie,0.35
GLM-4.6V,INFJ,MBTI,IPIP-NEO-120,Agreeableness,0.9134453781512608
GLM-4.6V,INFJ,MBTI,IPIP-NEO-120,Conscientiousness,0.8697478991596639
GLM-4.6V,INFJ,MBTI,IPIP-NEO-120,Extraversion,0.9023809523809524
GLM-4.6V,INFJ,MBTI,IPIP-NEO-120,Neuroticism,0.8289473684210527
GLM-4.6V,INFJ,MBTI,IPIP-NEO-120,Openness,0.9944444444444445
GLM-4.6V,INFJ,MBTI,SD3,Narcissism,0.9083333333333333
GLM-4.6V,INFJ,MBTI,SD3,Psychopathy,0.9678571428571429
GLM-4.6V,INFJ,MBTI,ZKPQ-50-CC,Activity,0.725
GLM-4.6V,INFJ,MBTI,ZKPQ-50-CC,Aggression-Hostility,0.33333333333333337
GLM-4.6V,INFJ,MBTI,ZKPQ-50-CC,Neuroticism-Anxiety,0.6222222222222222
GLM-4.6V,INFJ,MBTI,ZKPQ-50-CC,Sociability,0.7
GLM-4.6V,INTJ,MBTI,EPQR-A,Extraversion,1.0
GLM-4.6V,INTJ,MBTI,EPQR-A,Lie,0.15000000000000002
GLM-4.6V,INTJ,MBTI,IPIP-NEO-120,Agreeableness,0.6197478991596638
GLM-4.6V,INTJ,MBTI,IPIP-NEO-120,Conscientiousness,0.9882352941176471
GLM-4.6V,INTJ,MBTI,IPIP-NEO-120,Extraversion,0.9619047619047619
GLM-4.6V,INTJ,MBTI,IPIP-NEO-120,Neuroticism,0.9921052631578947
GLM-4.6V,INTJ,MBTI,IPIP-NEO-120,Openness,0.7911111111111112
GLM-4.6V,INTJ,MBTI,SD3,Narcissism,0.8833333333333333
GLM-4.6V,INTJ,MBTI,SD3,Psychopathy,0.9714285714285714
GLM-4.6V,INTJ,MBTI,ZKPQ-50-CC,Activity,0.5249999999999999
GLM-4.6V,INTJ,MBTI,ZKPQ-50-CC,Aggression-Hostility,0.5047619047619047
GLM-4.6V,INTJ,MBTI,ZKPQ-50-CC,Neuroticism-Anxiety,0.8666666666666667
GLM-4.6V,INTJ,MBTI,ZKPQ-50-CC,Sociability,1.0
GLM-4.6V,ISTP,MBTI,EPQR-A,Extraversion,1.0
GLM-4.6V,ISTP,MBTI,EPQR-A,Lie,0.09999999999999998
GLM-4.6V,ISTP,MBTI,IPIP-NEO-120,Agreeableness,0.6584033613445378
GLM-4.6V,ISTP,MBTI,IPIP-NEO-120,Conscientiousness,0.9449579831932774
GLM-4.6V,ISTP,MBTI,IPIP-NEO-120,Extraversion,0.8595238095238095
GLM-4.6V,ISTP,MBTI,IPIP-NEO-120,Neuroticism,0.8778947368421053
GLM-4.6V,ISTP,MBTI,IPIP-NEO-120,Openness,0.8644444444444446
GLM-4.6V,ISTP,MBTI,SD3,Narcissism,0.7750000000000001
GLM-4.6V,ISTP,MBTI,SD3,Psychopathy,0.6857142857142857
GLM-4.6V,ISTP,MBTI,ZKPQ-50-CC,Activity,0.875
GLM-4.6V,ISTP,MBTI,ZKPQ-50-CC,Aggression-Hostility,0.780952380952381
GLM-4.6V,ISTP,MBTI,ZKPQ-50-CC,Neuroticism-Anxiety,1.0
GLM-4.6V,ISTP,MBTI,ZKPQ-50-CC,Sociability,1.0
GLM-4.6V,ISFP,MBTI,EPQR-A,Extraversion,0.6666666666666667
GLM-4.6V,ISFP,MBTI,EPQR-A,Lie,0.35
GLM-4.6V,ISFP,MBTI,IPIP-NEO-120,Agreeableness,0.9289915966386555
GLM-4.6V,ISFP,MBTI,IPIP-NEO-120,Conscientiousness,0.9878151260504201
GLM-4.6V,ISFP,MBTI,IPIP-NEO-120,Extraversion,0.9285714285714287
GLM-4.6V,ISFP,MBTI,IPIP-NEO-120,Neuroticism,0.9336842105263158
GLM-4.6V,ISFP,MBTI,IPIP-NEO-120,Openness,0.858888888888889
GLM-4.6V,ISFP,MBTI,SD3,Narcissism,0.9000000000000001
GLM-4.6V,ISFP,MBTI,SD3,Psychopathy,0.8857142857142857
GLM-4.6V,ISFP,MBTI,ZKPQ-50-CC,Activity,1.0
GLM-4.6V,ISFP,MBTI,ZKPQ-50-CC,Aggression-Hostility,0.6666666666666667
GLM-4.6V,ISFP,MBTI,ZKPQ-50-CC,Neuroticism-Anxiety,0.5777777777777777
GLM-4.6V,ISFP,MBTI,ZKPQ-50-CC,Sociability,0.95
GLM-4.6V,INFP,MBTI,EPQR-A,Extraversion,0.9333333333333333
GLM-4.6V,INFP,MBTI,EPQR-A,Lie,0.15000000000000002
GLM-4.6V,INFP,MBTI,IPIP-NEO-120,Agreeableness,0.9907563025210084
GLM-4.6V,INFP,MBTI,IPIP-NEO-120,Conscientiousness,0.8226890756302521
GLM-4.6V,INFP,MBTI,IPIP-NEO-120,Extraversion,0.8833333333333333
GLM-4.6V,INFP,MBTI,IPIP-NEO-120,Neuroticism,0.8821052631578948
GLM-4.6V,INFP,MBTI,IPIP-NEO-120,Openness,0.931111111111111
GLM-4.6V,INFP,MBTI,SD3,Narcissism,0.8916666666666666
GLM-4.6V,INFP,MBTI,SD3,Psychopathy,0.8821428571428571
GLM-4.6V,INFP,MBTI,ZKPQ-50-CC,Activity,1.0
GLM-4.6V,INFP,MBTI,ZKPQ-50-CC,Aggression-Hostility,0.33333333333333337
GLM-4.6V,INFP,MBTI,ZKPQ-50-CC,Neuroticism-Anxiety,0.911111111111111
GLM-4.6V,INFP,MBTI,ZKPQ-50-CC,Sociability,0.7333333333333334
GLM-4.6V,INTP,MBTI,EPQR-A,Extraversion,1.0
GLM-4.6V,INTP,MBTI,EPQR-A,Lie,0.0
GLM-4.6V,INTP,MBTI,IPIP-NEO-120,Agreeableness,0.5684873949579833
GLM-4.6V,INTP,MBTI,IPIP-NEO-120,Conscientiousness,0.7336134453781512
GLM-4.6V,INTP,MBTI,IPIP-NEO-120,Extraversion,0.7928571428571429
GLM-4.6V,INTP,MBTI,IPIP-NEO-120,Neuroticism,0.8973684210526316
GLM-4.6V,INTP,MBTI,IPIP-NEO-120,Openness,0.9122222222222223
GLM-4.6V,INTP,MBTI,SD3,Narcissism,0.6666666666666666
GLM-4.6V,INTP,MBTI,SD3,Psychopathy,0.9392857142857143
GLM-4.6V,INTP,MBTI,ZKPQ-50-CC,Activity,0.875
GLM-4.6V,INTP,MBTI,ZKPQ-50-CC,Aggression-Hostility,0.4476190476190477
GLM-4.6V,INTP,MBTI,ZKPQ-50-CC,Neuroticism-Anxiety,0.7555555555555555
GLM-4.6V,INTP,MBTI,ZKPQ-50-CC,Sociability,1.0
GLM-4.6V,ESTP,MBTI,EPQR-A,Extraversion,1.0
GLM-4.6V,ESTP,MBTI,EPQR-A,Lie,0.7
GLM-4.6V,ESTP,MBTI,IPIP-NEO-120,Agreeableness,0.996218487394958
GLM-4.6V,ESTP,MBTI,IPIP-NEO-120,Conscientiousness,0.603781512605042
GLM-4.6V,ESTP,MBTI,IPIP-NEO-120,Extraversion,0.9547619047619047
GLM-4.6V,ESTP,MBTI,IPIP-NEO-120,Neuroticism,0.6252631578947367
GLM-4.6V,ESTP,MBTI,IPIP-NEO-120,Openness,0.8355555555555557
GLM-4.6V,ESTP,MBTI,SD3,Narcissism,0.8
GLM-4.6V,ESTP,MBTI,SD3,Psychopathy,0.8321428571428571
GLM-4.6V,ESTP,MBTI,ZKPQ-50-CC,Activity,1.0
GLM-4.6V,ESTP,MBTI,ZKPQ-50-CC,Aggression-Hostility,0.5333333333333334
GLM-4.6V,ESTP,MBTI,ZKPQ-50-CC,Neuroticism-Anxiety,1.0
GLM-4.6V,ESTP,MBTI,ZKPQ-50-CC,Sociability,0.95
GLM-4.6V,ESFP,MBTI,EPQR-A,Extraversion,1.0
GLM-4.6V,ESFP,MBTI,EPQR-A,Lie,0.85
GLM-4.6V,ESFP,MBTI,IPIP-NEO-120,Agreeableness,0.8970588235294117
GLM-4.6V,ESFP,MBTI,IPIP-NEO-120,Conscientiousness,0.6663865546218487
GLM-4.6V,ESFP,MBTI,IPIP-NEO-120,Extraversion,0.9214285714285713
GLM-4.6V,ESFP,MBTI,IPIP-NEO-120,Neuroticism,0.6300000000000001
GLM-4.6V,ESFP,MBTI,IPIP-NEO-120,Openness,0.8666666666666668
GLM-4.6V,ESFP,MBTI,SD3,Narcissism,0.7750000000000001
GLM-4.6V,ESFP,MBTI,SD3,Psychopathy,0.7321428571428571
GLM-4.6V,ESFP,MBTI,ZKPQ-50-CC,Activity,0.95
GLM-4.6V,ESFP,MBTI,ZKPQ-50-CC,Aggression-Hostility,0.9523809523809524
GLM-4.6V,ESFP,MBTI,ZKPQ-50-CC,Neuroticism-Anxiety,0.9555555555555556
GLM-4.6V,ESFP,MBTI,ZKPQ-50-CC,Sociability,1.0
GLM-4.6V,ENFP,MBTI,EPQR-A,Extraversion,1.0
GLM-4.6V,ENFP,MBTI,EPQR-A,Lie,0.19999999999999996
GLM-4.6V,ENFP,MBTI,IPIP-NEO-120,Agreeableness,0.8857142857142859
GLM-4.6V,ENFP,MBTI,IPIP-NEO-120,Conscientiousness,0.7340336134453782
GLM-4.6V,ENFP,MBTI,IPIP-NEO-120,Extraversion,0.9261904761904762
GLM-4.6V,ENFP,MBTI,IPIP-NEO-120,Neuroticism,0.7468421052631579
GLM-4.6V,ENFP,MBTI,IPIP-NEO-120,Openness,0.9944444444444442
GLM-4.6V,ENFP,MBTI,SD3,Narcissism,0.825
GLM-4.6V,ENFP,MBTI,SD3,Psychopathy,0.8357142857142857
GLM-4.6V,ENFP,MBTI,ZKPQ-50-CC,Activity,0.9249999999999999
GLM-4.6V,ENFP,MBTI,ZKPQ-50-CC,Aggression-Hostility,0.48571428571428577
GLM-4.6V,ENFP,MBTI,ZKPQ-50-CC,Neuroticism-Anxiety,0.4444444444444444
GLM-4.6V,ENFP,MBTI,ZKPQ-50-CC,Sociability,1.0
GLM-4.6V,ENTP,MBTI,EPQR-A,Extraversion,1.0
GLM-4.6V,ENTP,MBTI,EPQR-A,Lie,0.9
GLM-4.6V,ENTP,MBTI,IPIP-NEO-120,Agreeableness,0.9684873949579832
GLM-4.6V,ENTP,MBTI,IPIP-NEO-120,Conscientiousness,0.8399159663865546
GLM-4.6V,ENTP,MBTI,IPIP-NEO-120,Extraversion,0.9428571428571428
GLM-4.6V,ENTP,MBTI,IPIP-NEO-120,Neuroticism,0.598421052631579
GLM-4.6V,ENTP,MBTI,IPIP-NEO-120,Openness,0.9877777777777779
GLM-4.6V,ENTP,MBTI,SD3,Narcissism,0.8333333333333333
GLM-4.6V,ENTP,MBTI,SD3,Psychopathy,0.9642857142857143
GLM-4.6V,ENTP,MBTI,ZKPQ-50-CC,Activity,0.75
GLM-4.6V,ENTP,MBTI,ZKPQ-50-CC,Aggression-Hostility,0.8666666666666667
GLM-4.6V,ENTP,MBTI,ZKPQ-50-CC,Neuroticism-Anxiety,0.9111111111111111
GLM-4.6V,ENTP,MBTI,ZKPQ-50-CC,Sociability,0.8
GLM-4.6V,ESTJ,MBTI,EPQR-A,Extraversion,0.6666666666666666
GLM-4.6V,ESTJ,MBTI,EPQR-A,Lie,0.9
GLM-4.6V,ESTJ,MBTI,IPIP-NEO-120,Agreeableness,0.8882352941176472
GLM-4.6V,ESTJ,MBTI,IPIP-NEO-120,Conscientiousness,0.9693277310924369
GLM-4.6V,ESTJ,MBTI,IPIP-NEO-120,Extraversion,0.5690476190476191
GLM-4.6V,ESTJ,MBTI,IPIP-NEO-120,Neuroticism,0.9026315789473685
GLM-4.6V,ESTJ,MBTI,IPIP-NEO-120,Openness,0.9888888888888888
GLM-4.6V,ESTJ,MBTI,SD3,Narcissism,0.7916666666666667
GLM-4.6V,ESTJ,MBTI,SD3,Psychopathy,0.9571428571428572
GLM-4.6V,ESTJ,MBTI,ZKPQ-50-CC,Activity,1.0
GLM-4.6V,ESTJ,MBTI,ZKPQ-50-CC,Aggression-Hostility,0.961904761904762
GLM-4.6V,ESTJ,MBTI,ZKPQ-50-CC,Neuroticism-Anxiety,1.0
GLM-4.6V,ESTJ,MBTI,ZKPQ-50-CC,Sociability,0.6833333333333333
GLM-4.6V,ESFJ,MBTI,EPQR-A,Extraversion,1.0
GLM-4.6V,ESFJ,MBTI,EPQR-A,Lie,0.85
GLM-4.6V,ESFJ,MBTI,IPIP-NEO-120,Agreeableness,0.9478991596638657
GLM-4.6V,ESFJ,MBTI,IPIP-NEO-120,Conscientiousness,0.9764705882352942
GLM-4.6V,ESFJ,MBTI,IPIP-NEO-120,Extraversion,0.7047619047619048
GLM-4.6V,ESFJ,MBTI,IPIP-NEO-120,Neuroticism,0.9994736842105263
GLM-4.6V,ESFJ,MBTI,IPIP-NEO-120,Openness,0.9822222222222223
GLM-4.6V,ESFJ,MBTI,SD3,Narcissism,0.9666666666666668
GLM-4.6V,ESFJ,MBTI,SD3,Psychopathy,0.95
GLM-4.6V,ESFJ,MBTI,ZKPQ-50-CC,Activity,0.8500000000000001
GLM-4.6V,ESFJ,MBTI,ZKPQ-50-CC,Aggression-Hostility,0.6666666666666667
GLM-4.6V,ESFJ,MBTI,ZKPQ-50-CC,Neuroticism-Anxiety,0.28888888888888886
GLM-4.6V,ESFJ,MBTI,ZKPQ-50-CC,Sociability,0.95
GLM-4.6V,ENFJ,MBTI,EPQR-A,Extraversion,1.0
GLM-4.6V,ENFJ,MBTI,EPQR-A,Lie,0.7
GLM-4.6V,ENFJ,MBTI,IPIP-NEO-120,Agreeableness,0.949159663865546
GLM-4.6V,ENFJ,MBTI,IPIP-NEO-120,Conscientiousness,0.9063025210084035
GLM-4.6V,ENFJ,MBTI,IPIP-NEO-120,Extraversion,0.7952380952380953
GLM-4.6V,ENFJ,MBTI,IPIP-NEO-120,Neuroticism,0.9894736842105263
GLM-4.6V,ENFJ,MBTI,IPIP-NEO-120,Openness,0.7877777777777775
GLM-4.6V,ENFJ,MBTI,SD3,Narcissism,0.9166666666666667
GLM-4.6V,ENFJ,MBTI,SD3,Psychopathy,0.8035714285714286
GLM-4.6V,ENFJ,MBTI,ZKPQ-50-CC,Activity,0.8999999999999999
GLM-4.6V,ENFJ,MBTI,ZKPQ-50-CC,Aggression-Hostility,0.4
GLM-4.6V,ENFJ,MBTI,ZKPQ-50-CC,Neuroticism-Anxiety,0.4666666666666667
GLM-4.6V,ENFJ,MBTI,ZKPQ-50-CC,Sociability,0.9666666666666667
GLM-4.6V,ENTJ,MBTI,EPQR-A,Extraversion,0.6666666666666666
GLM-4.6V,ENTJ,MBTI,EPQR-A,Lie,0.75
GLM-4.6V,ENTJ,MBTI,IPIP-NEO-120,Agreeableness,0.8785714285714287
GLM-4.6V,ENTJ,MBTI,IPIP-NEO-120,Conscientiousness,0.9151260504201684
GLM-4.6V,ENTJ,MBTI,IPIP-NEO-120,Extraversion,0.7190476190476193
GLM-4.6V,ENTJ,MBTI,IPIP-NEO-120,Neuroticism,0.9936842105263158
GLM-4.6V,ENTJ,MBTI,IPIP-NEO-120,Openness,0.681111111111111
GLM-4.6V,ENTJ,MBTI,SD3,Narcissism,0.825
GLM-4.6V,ENTJ,MBTI,SD3,Psychopathy,0.9642857142857143
GLM-4.6V,ENTJ,MBTI,ZKPQ-50-CC,Activity,1.0
GLM-4.6V,ENTJ,MBTI,ZKPQ-50-CC,Aggression-Hostility,0.8952380952380952
GLM-4.6V,ENTJ,MBTI,ZKPQ-50-CC,Neuroticism-Anxiety,1.0
GLM-4.6V,ENTJ,MBTI,ZKPQ-50-CC,Sociability,0.6666666666666666
GPT-5.5,Default,Default,EPQR-A,Extraversion,0.33333333333333326
GPT-5.5,Default,Default,EPQR-A,Lie,0.0
GPT-5.5,Default,Default,IPIP-NEO-120,Agreeableness,0.8500000000000001
GPT-5.5,Default,Default,IPIP-NEO-120,Conscientiousness,0.9739495798319329
GPT-5.5,Default,Default,IPIP-NEO-120,Extraversion,0.8833333333333332
GPT-5.5,Default,Default,IPIP-NEO-120,Neuroticism,0.8673684210526316
GPT-5.5,Default,Default,IPIP-NEO-120,Openness,0.9866666666666668
GPT-5.5,Default,Default,SD3,Narcissism,0.6083333333333335
GPT-5.5,Default,Default,SD3,Psychopathy,0.9892857142857143
GPT-5.5,Default,Default,ZKPQ-50-CC,Activity,0.575
GPT-5.5,Default,Default,ZKPQ-50-CC,Aggression-Hostility,0.4
GPT-5.5,Default,Default,ZKPQ-50-CC,Neuroticism-Anxiety,1.0
GPT-5.5,Default,Default,ZKPQ-50-CC,Sociability,0.33333333333333337
GPT-5.5,ISTJ,MBTI,EPQR-A,Extraversion,1.0
GPT-5.5,ISTJ,MBTI,EPQR-A,Lie,0.75
GPT-5.5,ISTJ,MBTI,IPIP-NEO-120,Agreeableness,0.8491596638655461
GPT-5.5,ISTJ,MBTI,IPIP-NEO-120,Conscientiousness,0.973529411764706
GPT-5.5,ISTJ,MBTI,IPIP-NEO-120,Extraversion,0.8880952380952383
GPT-5.5,ISTJ,MBTI,IPIP-NEO-120,Neuroticism,0.8431578947368421
GPT-5.5,ISTJ,MBTI,IPIP-NEO-120,Openness,0.8633333333333333
GPT-5.5,ISTJ,MBTI,SD3,Narcissism,0.85
GPT-5.5,ISTJ,MBTI,SD3,Psychopathy,0.9285714285714286
GPT-5.5,ISTJ,MBTI,ZKPQ-50-CC,Activity,0.925
GPT-5.5,ISTJ,MBTI,ZKPQ-50-CC,Aggression-Hostility,0.33333333333333337
GPT-5.5,ISTJ,MBTI,ZKPQ-50-CC,Neuroticism-Anxiety,0.9111111111111111
GPT-5.5,ISTJ,MBTI,ZKPQ-50-CC,Sociability,1.0
GPT-5.5,ISFJ,MBTI,EPQR-A,Extraversion,1.0
GPT-5.5,ISFJ,MBTI,EPQR-A,Lie,0.8
GPT-5.5,ISFJ,MBTI,IPIP-NEO-120,Agreeableness,0.9663865546218486
GPT-5.5,ISFJ,MBTI,IPIP-NEO-120,Conscientiousness,0.939495798319328
GPT-5.5,ISFJ,MBTI,IPIP-NEO-120,Extraversion,0.8166666666666667
GPT-5.5,ISFJ,MBTI,IPIP-NEO-120,Neuroticism,0.7789473684210527
GPT-5.5,ISFJ,MBTI,IPIP-NEO-120,Openness,0.8055555555555556
GPT-5.5,ISFJ,MBTI,SD3,Narcissism,0.9333333333333333
GPT-5.5,ISFJ,MBTI,SD3,Psychopathy,0.95
GPT-5.5,ISFJ,MBTI,ZKPQ-50-CC,Activity,0.675
GPT-5.5,ISFJ,MBTI,ZKPQ-50-CC,Aggression-Hostility,0.7333333333333334
GPT-5.5,ISFJ,MBTI,ZKPQ-50-CC,Neuroticism-Anxiety,0.33333333333333337
GPT-5.5,ISFJ,MBTI,ZKPQ-50-CC,Sociability,0.9
GPT-5.5,INFJ,MBTI,EPQR-A,Extraversion,1.0
GPT-5.5,INFJ,MBTI,EPQR-A,Lie,0.6
GPT-5.5,INFJ,MBTI,IPIP-NEO-120,Agreeableness,0.9865546218487395
GPT-5.5,INFJ,MBTI,IPIP-NEO-120,Conscientiousness,0.9823529411764704
GPT-5.5,INFJ,MBTI,IPIP-NEO-120,Extraversion,0.9452380952380952
GPT-5.5,INFJ,MBTI,IPIP-NEO-120,Neuroticism,0.75
GPT-5.5,INFJ,MBTI,IPIP-NEO-120,Openness,0.9466666666666665
GPT-5.5,INFJ,MBTI,SD3,Narcissism,0.9833333333333334
GPT-5.5,INFJ,MBTI,SD3,Psychopathy,0.9464285714285714
GPT-5.5,INFJ,MBTI,ZKPQ-50-CC,Activity,0.8
GPT-5.5,INFJ,MBTI,ZKPQ-50-CC,Aggression-Hostility,0.33333333333333337
GPT-5.5,INFJ,MBTI,ZKPQ-50-CC,Neuroticism-Anxiety,0.0
GPT-5.5,INFJ,MBTI,ZKPQ-50-CC,Sociability,1.0
GPT-5.5,INTJ,MBTI,EPQR-A,Extraversion,1.0
GPT-5.5,INTJ,MBTI,EPQR-A,Lie,0.8
GPT-5.5,INTJ,MBTI,IPIP-NEO-120,Agreeableness,0.9647058823529412
GPT-5.5,INTJ,MBTI,IPIP-NEO-120,Conscientiousness,0.9920168067226891
GPT-5.5,INTJ,MBTI,IPIP-NEO-120,Extraversion,0.8928571428571428
GPT-5.5,INTJ,MBTI,IPIP-NEO-120,Neuroticism,0.9905263157894737
GPT-5.5,INTJ,MBTI,IPIP-NEO-120,Openness,0.9733333333333333
GPT-5.5,INTJ,MBTI,SD3,Narcissism,0.8500000000000001
GPT-5.5,INTJ,MBTI,SD3,Psychopathy,0.8250000000000001
GPT-5.5,INTJ,MBTI,ZKPQ-50-CC,Activity,0.925
GPT-5.5,INTJ,MBTI,ZKPQ-50-CC,Aggression-Hostility,0.36190476190476195
GPT-5.5,INTJ,MBTI,ZKPQ-50-CC,Neuroticism-Anxiety,0.9111111111111111
GPT-5.5,INTJ,MBTI,ZKPQ-50-CC,Sociability,1.0
GPT-5.5,ISTP,MBTI,EPQR-A,Extraversion,1.0
GPT-5.5,ISTP,MBTI,EPQR-A,Lie,1.0
GPT-5.5,ISTP,MBTI,IPIP-NEO-120,Agreeableness,0.861764705882353
GPT-5.5,ISTP,MBTI,IPIP-NEO-120,Conscientiousness,0.8714285714285716
GPT-5.5,ISTP,MBTI,IPIP-NEO-120,Extraversion,0.9976190476190477
GPT-5.5,ISTP,MBTI,IPIP-NEO-120,Neuroticism,0.9284210526315788
GPT-5.5,ISTP,MBTI,IPIP-NEO-120,Openness,0.9666666666666667
GPT-5.5,ISTP,MBTI,SD3,Narcissism,0.8416666666666668
GPT-5.5,ISTP,MBTI,SD3,Psychopathy,0.8250000000000001
GPT-5.5,ISTP,MBTI,ZKPQ-50-CC,Activity,0.875
GPT-5.5,ISTP,MBTI,ZKPQ-50-CC,Aggression-Hostility,0.8095238095238095
GPT-5.5,ISTP,MBTI,ZKPQ-50-CC,Neuroticism-Anxiety,1.0
GPT-5.5,ISTP,MBTI,ZKPQ-50-CC,Sociability,1.0
GPT-5.5,ISFP,MBTI,EPQR-A,Extraversion,1.0
